Transaction Date,Book Title,ISBN,Customer ID,Quantity,Price (NPR)
2024-01-05,Introduction to Software Testing,978-9937-918-76-5,C2119,1,1137.0
2020-05-10,Nepali Mantra,978-9937-725-85-7,C4887,2,1995.0
2021-02-13,Mangal,978-9937-108-15-9,C4131,1,1720.0
2019-01-30,Bal Manch Ramailo,978-9937-932-60-1,C7052,1,1478.0
2022-06-24,Khushi Ra Dukh,978-9937-443-72-4,C3050,3,1874.0
2024-10-22,Social Issues and Problems in Nepal,978-9937-241-41-3,C1557,4,1346.0
2019-09-12,Purbeli,978-9937-702-45-4,C9260,4,347.0
2023-04-13,Ramailo Yatra Pustak,978-9937-222-10-8,C3786,3,1087.0
2021-09-05,Fluid Mechanics Basics,978-9937-229-53-8,C1762,5,1723.0
2023-10-03,Yatra Ko Antim Katha,978-9937-513-68-7,C8040,1,1124.0
2021-02-24,Nepali Samasya Ko Katha,978-9937-551-67-8,C9029,5,1352.0
2024-10-19,Abstract Algebra: Concepts and Applications,978-9937-770-96-1,C8498,1,617.0
2019-01-09,Pani Ra Maya,978-9937-711-10-7,C1059,3,201.0
2019-03-12,Anand Ko Samaya,978-9937-450-54-0,C7617,4,1185.0
2022-09-10,Uran Timi Jaha,978-9937-860-71-5,C1242,3,633.0
2019-12-25,Ek Pustak,978-9937-290-79-5,C2611,3,1625.0
2021-10-26,Yatra Ko Khushi,978-9937-383-99-2,C5922,4,1907.0
2023-02-23,Parijat,978-9937-249-34-4,C7983,3,1576.0
2020-08-18,Electromagnetism: Principles and Applications,978-9937-363-31-4,C6039,2,549.0
2024-08-28,Social Media Impact,978-9937-521-84-2,C3206,5,1661.0
2023-11-06,Sabai Ko Bhasa,978-9937-696-92-0,C4782,4,764.0
2023-02-01,Bal Bhet,978-9937-496-36-6,C1296,2,307.0
2019-06-15,Khushi Ko Bal Kahani,978-9937-532-72-8,C4515,4,416.0
2020-08-29,Sathi Ko Aastha,978-9937-966-28-5,C1570,5,1460.0
2021-08-21,Man Ko Paila,978-9937-931-68-0,C7717,1,871.0
2020-05-13,Nepali Sahitya,978-9937-865-47-4,C8447,3,811.0
2019-05-23,Naya Khushi,978-9937-559-55-6,C1696,2,1098.0
2024-08-27,Nepal Ko Udyog Ko Ramailo,978-9937-518-95-6,C4267,4,1489.0
2020-06-04,Recreational Therapy,978-9937-937-67-2,C6130,4,991.0
2020-07-17,Combinatorial Mathematics,978-9937-609-86-1,C7137,3,479.0
2023-03-17,Geological Hazards: Assessment and Management,978-9937-537-72-6,C5503,1,329.0
2023-10-22,Yug,978-9937-241-94-9,C1841,4,691.0
2023-01-24,Sahakarita,978-9937-696-59-8,C4839,2,1916.0
2021-05-19,Yatra Ko Mukhya,978-9937-203-29-0,C8342,2,1187.0
2023-08-25,Saalikharako Bato,978-9937-578-70-2,C3740,1,1214.0
2022-04-25,Chhalphal Ghar Pataka,978-9937-596-41-8,C8297,5,937.0
2019-09-20,Organic Chemistry: Concepts and Applications,978-9937-107-39-9,C3987,1,629.0
2019-05-17,Community-Based Resource Management,978-9937-563-85-4,C2487,3,794.0
2019-04-28,Sathi Haru,978-9937-188-92-1,C1223,2,1487.0
2023-02-04,International Relations: Concepts and Theories,978-9937-748-23-8,C6673,3,875.0
2018-12-28,Ramailo Yatra Kahani,978-9937-206-74-6,C8297,3,416.0
2023-03-17,Nepal Ko Prakash,978-9937-922-20-9,C3148,1,966.0
2020-02-10,Chhito Ujyalo,978-9937-907-85-2,C5190,4,1452.0
2024-04-17,Samaya Ko Pratiksha,978-9937-384-81-9,C7828,5,808.0
2022-07-24,Fundamentals of Information Technology,978-9937-851-73-2,C5710,4,302.0
2023-12-24,Shyam Sundar,978-9937-491-50-7,C8079,4,599.0
2022-02-27,Principles of Economics,978-9937-702-43-4,C5854,5,542.0
2022-10-22,Dhaakko Chha,978-9937-276-28-8,C8874,4,265.0
2019-02-17,Samaya Ko Sanghars,978-9937-641-51-2,C8618,5,613.0
2024-08-23,Satyabadi,978-9937-896-63-4,C1776,1,215.0
2022-10-16,Bhul Ko Yatra,978-9937-601-52-2,C8717,5,1934.0
2023-04-18,Health Promotion and Disease Prevention,978-9937-698-26-3,C7059,3,1471.0
2023-10-14,Yatra Ko Udaan,978-9937-761-70-1,C6673,5,1569.0
2021-05-19,Aasha Ko Katha,978-9937-708-37-3,C1025,3,882.0
2024-07-01,Ramailo Sundar Ghar,978-9937-132-10-8,C8905,3,1406.0
2023-07-06,Bal Manch Ko Ramailo,978-9937-721-15-1,C5259,1,617.0
2024-07-19,Nepal Ko Itihas,978-9937-638-85-7,C5892,3,765.0
2021-08-04,Dharmapath Ko Katha,978-9937-723-64-9,C8537,3,368.0
2022-01-29,Quantitative Research Methods,978-9937-588-83-1,C2685,2,1898.0
2022-10-20,Wildlife Conservation,978-9937-222-41-1,C2191,2,1104.0
2019-09-08,Arthik Sewa,978-9937-678-85-5,C4672,2,1981.0
2020-01-15,Baal Kahani Pataka,978-9937-245-23-5,C8441,2,1034.0
2023-11-09,History of Nepal: Ancient to Modern,978-9937-446-99-7,C6268,1,1746.0
2023-02-03,Bhul Ko Ghar,978-9937-380-66-5,C6091,2,275.0
2024-02-27,Nepal Ko Itihas Ra Bikas,978-9937-301-77-0,C3661,3,1391.0
2021-11-10,Chhito Ghar,978-9937-683-81-7,C9983,3,619.0
2023-11-20,Creative Writing: Theory and Practice,978-9937-772-22-1,C6420,2,995.0
2019-05-16,Chhalphal Ghar,978-9937-484-32-5,C9643,3,1602.0
2020-01-15,Samajik Adhiyan Ra Vikas,978-9937-334-52-9,C2210,4,676.0
2023-04-13,Bhoj Ko Katha,978-9937-288-81-4,C1495,1,1654.0
2024-10-24,Ramailo Patak,978-9937-732-83-8,C5395,4,1840.0
2021-03-28,Bal Ramailo Ghar,978-9937-688-89-0,C4456,2,1399.0
2020-07-13,Manasvi,978-9937-574-25-2,C5109,2,463.0
2021-07-02,Engineering Mechanics,978-9937-994-99-1,C1146,4,1282.0
2019-04-09,Developmental Psychology,978-9937-692-43-9,C7103,5,970.0
2023-04-29,Sanskriti Ra Itihas,978-9937-881-60-0,C5152,3,975.0
2022-02-22,Bhoj Ko Katha,978-9937-288-81-4,C4623,3,1038.0
2021-03-09,Chhito Pataka,978-9937-881-12-5,C9585,1,1155.0
2024-04-10,Khushi Ko Kahani,978-9937-626-49-7,C6537,3,1887.0
2023-10-10,Sundar Shanta,978-9937-231-39-4,C6879,4,2000.0
2022-05-27,Aasha Ko Paila,978-9937-337-27-9,C9005,2,839.0
2021-03-11,Bal Yatra Kahani,978-9937-110-39-2,C1152,4,1142.0
2020-08-23,Ghar Ko Udaan,978-9937-768-94-9,C1497,3,1681.0
2021-10-06,Sanjha Ko Sathi,978-9937-772-84-1,C7913,5,667.0
2023-09-09,Bal Kahani Ramailo,978-9937-838-46-3,C8603,2,356.0
2023-08-22,Introduction to Systems Analysis and Design,978-9937-959-58-9,C4843,5,1611.0
2021-05-05,Ghar Ko Prabhat,978-9937-631-15-0,C2279,1,359.0
2024-06-26,Introduction to Civil Engineering,978-9937-294-47-0,C5461,2,865.0
2021-11-21,Yatra Ka Anubhav,978-9937-221-39-0,C6658,4,1277.0
2022-08-08,Sansar,978-9937-987-55-3,C4179,1,1395.0
2022-04-13,Mathematics for Class 10,978-9937-731-64-3,C6303,5,651.0
2023-12-23,Teaching Methods and Strategies,978-9937-913-89-1,C2630,1,1189.0
2019-12-18,Chhalphal Ko Khushi,978-9937-563-36-2,C6856,3,520.0
2019-11-27,Chhito Bhayo,978-9937-741-82-9,C1766,1,1509.0
2024-01-23,Samaj Ko Katha,978-9937-636-41-1,C5648,2,1135.0
2021-08-14,Tika,978-9937-591-49-5,C8563,3,1549.0
2020-07-25,Physics for Class 12,978-9937-490-83-0,C4937,2,1612.0
2024-02-06,Sanskritiko Bato,978-9937-433-17-9,C2913,2,1352.0
2020-09-06,Dhaak Ko Ghar,978-9937-263-28-4,C5355,1,384.0
2019-03-31,Biology: Science and Life,978-9937-508-51-0,C6543,3,839.0
2022-08-06,Yatra Ki Aasha,978-9937-528-85-8,C5693,5,1138.0
2019-09-04,Yug Ko Maya,978-9937-580-92-5,C2336,4,1919.0
2024-04-29,Desh Ko Ayojan,978-9937-430-87-9,C4073,1,283.0
2021-02-09,Udaan Ko Katha,978-9937-439-48-2,C1259,3,1711.0
2022-02-08,Child Development and Learning,978-9937-962-21-7,C3379,1,597.0
2021-03-04,Shree 5 Ko Yatra,978-9937-738-25-6,C6790,3,1054.0
2020-07-19,Water Resources Engineering,978-9937-105-89-8,C6828,2,1563.0
2020-11-21,Vimarsha,978-9937-501-41-6,C8722,5,554.0
2023-07-10,Adhyan Ra Samaj,978-9937-455-86-2,C8111,2,1012.0
2020-03-09,Health Informatics,978-9937-432-40-3,C7299,5,936.0
2021-11-14,Katha Kendra,978-9937-528-70-2,C7719,4,1881.0
2021-01-20,Classroom Management Techniques,978-9937-423-50-9,C2531,4,925.0
2019-03-16,Sathi Ra Maya,978-9937-162-13-8,C7807,3,1572.0
2022-09-28,The Role of Media in Society,978-9937-457-93-8,C6412,3,353.0
2024-04-13,Manavadhikar Ra Nyaya,978-9937-334-28-0,C2745,3,1123.0
2020-11-24,Research in Environmental Science,978-9937-168-10-0,C3364,5,1765.0
2021-05-02,Samaya Ra Ramailo,978-9937-644-78-3,C2873,4,1464.0
2023-10-25,Psychology: An Introduction,978-9937-990-48-1,C9898,5,213.0
2022-12-07,Public Health Nutrition,978-9937-337-50-2,C1450,3,1430.0
2019-02-04,Ramita,978-9937-820-79-6,C1154,1,615.0
2021-06-03,Anudhar,978-9937-249-79-9,C1637,1,930.0
2021-04-04,Shree 5 Ko Yatra,978-9937-738-25-6,C9128,3,1010.0
2020-01-18,Mathematical Logic and Reasoning,978-9937-957-97-4,C3628,3,642.0
2022-02-02,Yug Ko Dhan,978-9937-120-89-8,C9576,2,964.0
2019-11-26,Saya,978-9937-339-61-8,C4153,3,501.0
2022-05-04,Shahar Ko Katha,978-9937-950-75-2,C4615,4,1748.0
2020-12-21,Women and Gender Studies,978-9937-625-99-1,C2175,5,686.0
2024-05-24,Business Studies: Class 12,978-9937-165-82-3,C2794,3,1190.0
2023-12-07,Arthik Itihas,978-9937-694-42-6,C1440,4,1294.0
2023-08-12,Manjushree,978-9937-965-98-3,C7046,1,1953.0
2023-04-11,Essentials of Business Communication,978-9937-655-28-4,C8105,5,1797.0
2021-10-01,Public Policy: Theory and Practice,978-9937-234-21-6,C9810,1,1064.0
2020-10-15,Yatra Ko Aangan,978-9937-566-21-1,C6332,2,838.0
2024-10-27,Community-Based Resource Management,978-9937-563-85-4,C3110,3,1210.0
2024-10-22,Nepal Ko Vikas Ra Itihas,978-9937-898-62-4,C6916,2,1382.0
2022-12-25,Manavadhikar Ra Nyaya,978-9937-334-28-0,C7576,1,1868.0
2022-07-30,Conservation Biology,978-9937-583-10-5,C2637,1,1743.0
2020-01-04,Health Education and Promotion,978-9937-643-25-7,C2641,2,1857.0
2024-01-25,Ek Ladai,978-9937-443-87-1,C7352,4,261.0
2024-03-30,Manav Adhikar Ko Itihas,978-9937-564-99-6,C3933,5,889.0
2022-04-15,Dhalko Aakha,978-9937-513-28-5,C1711,1,636.0
2021-05-08,Dharma Ko Patra,978-9937-494-89-7,C8213,2,386.0
2021-02-06,Khushi Ko Yatra Sundar,978-9937-932-11-9,C1027,5,417.0
2021-12-21,Samaya Ka Safar,978-9937-253-92-5,C4017,1,1976.0
2021-09-11,Aama Ko Ghar,978-9937-568-27-2,C7844,4,1372.0
2023-06-17,Pani Ra Maya,978-9937-711-10-7,C1590,5,883.0
2020-07-13,Ramailo Bal Kahani,978-9937-636-69-5,C2840,3,952.0
2020-12-29,Dhoondh,978-9937-484-50-6,C1106,3,692.0
2023-06-22,Yatra Ma Chaya,978-9937-479-38-4,C7643,4,1845.0
2019-01-03,Nepali Sahitya,978-9937-865-47-4,C6967,4,648.0
2024-05-02,Chhalphal Yatra Ramailo,978-9937-376-59-4,C5993,3,1662.0
2022-08-31,Nepali Udyog Ko Bato,978-9937-482-47-7,C5639,2,1382.0
2023-05-29,Sustainable Development: Theory and Practice,978-9937-587-22-3,C6077,4,767.0
2023-09-02,Khushi Ko Sundar Yatra,978-9937-151-99-3,C5852,3,478.0
2021-06-01,Psychology: An Introduction,978-9937-990-48-1,C7530,1,597.0
2023-07-24,Bal Ramailo Ghar,978-9937-688-89-0,C8583,5,963.0
2023-04-06,Jatra Ko Bato,978-9937-903-84-9,C4887,4,1908.0
2023-10-11,Naya Sangharsha,978-9937-613-25-5,C8446,5,1749.0
2022-02-24,Shree 5 Ambareesh,978-9937-792-38-5,C9041,1,1418.0
2019-10-07,Bato Ko Sathi,978-9937-679-60-9,C5160,2,475.0
2020-11-03,Prakriti Ra Udyog,978-9937-522-96-3,C2818,5,1696.0
2023-11-08,Chhito Ghar Sundar,978-9937-479-71-9,C2748,4,1351.0
2022-11-01,Kahani Ko Raja,978-9937-928-45-1,C4393,4,953.0
2023-08-18,Manavadhikar Ko Mahatv,978-9937-597-14-5,C4636,4,1183.0
2024-04-04,Ram Ram Ramailo,978-9937-178-51-5,C5033,5,614.0
2020-05-10,Sankalpa,978-9937-570-57-1,C5719,4,804.0
2023-02-13,Special Education Needs,978-9937-527-62-0,C6220,2,1402.0
2021-05-01,Baal Yatra Ko Sundar,978-9937-118-48-5,C8495,1,297.0
2021-01-01,Sathi Ko Katha,978-9937-516-50-2,C3103,4,1025.0
2019-11-16,Jatra,978-9937-719-16-9,C1088,5,1247.0
2021-10-16,Jatra Ko Maya,978-9937-188-89-7,C9623,5,1462.0
2024-05-16,Naya Mantra,978-9937-306-16-0,C4878,1,608.0
2020-12-19,Chhito Khushi Sundar,978-9937-392-58-7,C5683,4,1958.0
2024-07-14,Maile Dekheko,978-9937-465-11-0,C6896,2,1363.0
2021-11-11,Jatiya Adhikar Ra Udyog,978-9937-751-83-5,C1918,2,918.0
2023-09-10,Cooperative Learning Strategies,978-9937-447-38-2,C8343,1,1566.0
2020-05-12,Assessment and Evaluation in Education,978-9937-161-48-6,C2764,5,1063.0
2024-02-02,Samaya Ko Shakti,978-9937-780-99-8,C1467,5,1013.0
2023-08-21,Sanjha Ko Dhamaka,978-9937-107-28-0,C5742,5,1956.0
2024-06-21,Farm Management,978-9937-530-60-6,C6298,2,1247.0
2020-01-26,Chal Pani,978-9937-504-62-9,C9556,5,561.0
2023-12-04,Maichyang,978-9937-413-70-9,C6330,2,363.0
2021-07-08,Khusi Ko Bhat Bhateni,978-9937-920-46-5,C6105,1,249.0
2024-10-07,Man Ko Geet,978-9937-466-47-2,C6146,5,746.0
2021-09-16,Ghar Ko Chhito,978-9937-893-64-6,C6832,4,561.0
2021-02-22,Makhamali,978-9937-636-51-6,C3082,1,1333.0
2021-09-17,Basic Electronics and Circuit Theory,978-9937-357-97-8,C5330,3,792.0
2023-07-15,Pratik,978-9937-933-35-5,C6766,5,304.0
2023-02-17,Safar Ki Samaya,978-9937-898-69-4,C8670,2,1122.0
2019-08-07,Scrum and Lean Methodologies,978-9937-445-49-9,C2935,5,1308.0
2024-01-22,Yashoda,978-9937-639-55-5,C2669,4,1483.0
2022-07-19,Katha Nanda,978-9937-781-42-7,C1342,5,1964.0
2023-06-23,Ek Pustak,978-9937-290-79-5,C5608,1,580.0
2019-01-20,Dhananjoy,978-9937-302-77-5,C2704,5,612.0
2019-04-07,Bal Yatra Ramailo,978-9937-886-64-5,C8937,2,1900.0
2020-01-17,Yatra Ra Khushi,978-9937-758-84-6,C7513,3,1225.0
2023-08-30,Chhapakkai,978-9937-904-70-4,C1823,2,980.0
2020-01-03,Swargadwari,978-9937-432-82-9,C5439,2,1620.0
2022-12-08,Sanjay Ka Sawaal,978-9937-497-93-0,C6411,2,1188.0
2023-02-26,Chhito Khusi Yatra,978-9937-866-21-6,C6475,4,1303.0
2022-03-04,Aama,978-9937-547-47-3,C2491,1,1386.0
2024-10-08,Ritu,978-9937-639-83-4,C1959,2,354.0
2021-03-02,Guidance and Counseling in Education,978-9937-599-32-7,C8836,1,1275.0
2021-07-27,Sukha Dukha,978-9937-619-39-8,C8940,4,886.0
2020-10-23,Ramailo Ghar Ko Ramailo,978-9937-355-62-4,C7243,4,1008.0
2020-10-13,Chhito Ghar Ko Khusi,978-9937-441-68-4,C5896,3,718.0
2019-10-04,Jatiya Adhikar,978-9937-458-31-2,C8782,3,232.0
2023-02-26,Kahani Ko Udaan,978-9937-323-11-5,C4187,2,1220.0
2021-02-05,Guidance and Counseling in Education,978-9937-599-32-7,C6802,3,1907.0
2022-12-29,Vikas Ko Ghar,978-9937-747-84-5,C9162,3,943.0
2021-09-17,Socio-Economic Development in Nepal,978-9937-826-41-6,C4571,2,1650.0
2020-04-25,Mero Sahyatri,978-9937-882-12-4,C5253,4,790.0
2022-05-26,Shree 5 Ambareesh,978-9937-792-38-5,C6669,3,1039.0
2023-04-12,Chhakka Pataka,978-9937-794-65-8,C6690,4,1379.0
2023-11-29,Baal Sundar Kahani,978-9937-504-35-8,C6072,3,1262.0
2019-04-27,Fundamentals of Economics,978-9937-215-59-4,C8376,1,1027.0
2024-08-17,Landscape Architecture: Theory and Practice,978-9937-793-14-1,C6379,2,1277.0
2022-04-11,Duniya Ko Manchhe,978-9937-689-70-8,C4767,2,1860.0
2019-10-07,Ramailo Ghar Ko Katha,978-9937-254-86-9,C8464,4,909.0
2021-06-10,Yatra Ko Dhamaka,978-9937-532-84-0,C1007,1,669.0
2023-12-31,Ghar,978-9937-610-31-6,C2083,1,208.0
2022-01-29,Pratiksha,978-9937-120-92-1,C4564,5,1566.0
2024-03-02,Chandra Dutta,978-9937-642-42-7,C1782,5,620.0
2023-03-13,Timi Ko Katha,978-9937-819-65-9,C6410,5,1763.0
2023-07-02,Nepali Sangharsha Ko Katha,978-9937-390-83-6,C6347,5,1087.0
2023-01-25,Arthik Itihas Ko Samaya,978-9937-915-59-3,C8293,3,468.0
2021-10-27,Dharam Pustak,978-9937-878-26-4,C6289,1,902.0
2023-07-24,Aama,978-9937-547-47-3,C2439,4,1166.0
2024-06-16,Bhimsen Thapa,978-9937-563-26-0,C9541,5,1235.0
2023-06-23,Nepali Sangharsha,978-9937-132-70-3,C9742,1,554.0
2024-08-07,Arthik Sewa Ra Samasya,978-9937-374-86-5,C9312,2,876.0
2024-08-30,Vikas Ra Samaj,978-9937-678-84-1,C1714,4,703.0
2019-11-16,Sanjhi,978-9937-953-44-7,C2843,1,1661.0
2020-08-05,Investment Management,978-9937-568-30-0,C8979,5,1148.0
2023-05-12,Chhito Khushi Pataka,978-9937-403-58-3,C2990,5,1986.0
2023-11-23,Man Ko Maya,978-9937-377-17-6,C1559,2,1628.0
2019-08-25,Ek Ladai,978-9937-443-87-1,C8876,4,719.0
2021-03-01,Samajik Itihas Ko Mahatv,978-9937-500-62-0,C8938,4,527.0
2023-02-03,Samaya Ra Ramailo,978-9937-644-78-3,C3910,4,515.0
2020-09-10,Dhaak Ko Dhan,978-9937-532-19-9,C8635,4,912.0
2021-03-22,Baal Ghar Ko Katha,978-9937-295-75-3,C4084,1,585.0
2019-11-22,Mero Sahyatri,978-9937-882-12-4,C6188,1,467.0
2020-07-18,Policy Analysis and Advocacy,978-9937-679-32-0,C7863,1,564.0
2022-08-23,Khushi Ra Samaya,978-9937-584-26-4,C7294,3,470.0
2024-07-28,Chhalphal Ko Paila,978-9937-556-53-1,C8891,2,1364.0
2021-05-16,Yatra Ko Prasiddhi,978-9937-272-40-0,C2790,3,268.0
2022-08-23,Phool Ko Bahar,978-9937-947-58-4,C6193,5,271.0
2020-09-05,Jibanda Darta,978-9937-698-40-8,C8064,3,1415.0
2019-11-26,Sabai Ko Khusi,978-9937-913-63-8,C1185,5,1361.0
2021-01-30,Sathi Ko Sandesh,978-9937-658-12-3,C6363,5,830.0
2019-11-07,Baal Ramailo Yatra,978-9937-695-54-8,C4224,4,295.0
2021-09-21,Sanjay,978-9937-312-13-5,C6747,5,1110.0
2022-03-09,Disaster Management in Nepal,978-9937-418-94-1,C1039,3,662.0
2023-03-11,Nepali Sangharsha,978-9937-132-70-3,C2188,2,711.0
2022-10-29,Entrepreneurship Development,978-9937-425-96-3,C9888,5,1427.0
2024-03-15,Suno,978-9937-557-69-4,C5304,1,489.0
2021-03-05,Urban Planning and Development,978-9937-987-99-4,C9388,2,1820.0
2019-09-19,Sanskritiko Bato,978-9937-433-17-9,C5121,2,972.0
2024-02-10,Econometrics,978-9937-244-11-5,C3353,5,1082.0
2024-07-06,Tapai Haru Ko Mahatva,978-9937-296-11-1,C3131,3,788.0
2019-03-21,Public Health Nutrition,978-9937-337-50-2,C5930,3,1160.0
2019-06-28,Maya Ko Ankh,978-9937-799-96-6,C1561,1,1720.0
2018-11-08,Bal Pataka Yatra,978-9937-831-72-2,C6908,2,1025.0
2023-02-08,Jeevan Ka Safar,978-9937-319-78-3,C8975,4,1371.0
2020-10-18,Jatiya Ghar Ko Itihas,978-9937-120-97-4,C9300,2,770.0
2019-07-16,Jatiya Bato,978-9937-687-28-7,C2958,1,212.0
2024-03-27,Public Relations: Concepts and Practices,978-9937-967-82-9,C7896,4,1605.0
2021-05-13,Exercise Physiology,978-9937-232-63-2,C5042,3,652.0
2021-08-13,Nepali Udyog Ko Bato,978-9937-482-47-7,C6012,3,715.0
2021-05-11,Bal Ramailo Patak Yatra,978-9937-481-43-0,C7219,5,711.0
2020-09-22,Ghar Ko Katha,978-9937-458-93-3,C8386,1,1507.0
2020-04-27,Principles of Economics,978-9937-702-43-4,C9812,3,1878.0
2023-06-27,Astitwa,978-9937-430-90-3,C1045,3,1403.0
2022-01-25,Mathematics for Class 10,978-9937-731-64-3,C6148,3,1142.0
2024-06-10,Yatra Ko Ghar,978-9937-211-35-9,C1746,5,229.0
2023-09-12,Digital Literacy,978-9937-993-66-0,C9725,4,760.0
2023-02-12,Electronics and Communication Engineering,978-9937-459-14-5,C6894,4,341.0
2018-12-06,Yashoda,978-9937-639-55-5,C6883,1,1254.0
2019-05-12,Structural Engineering Basics,978-9937-454-23-3,C9275,5,948.0
2020-12-27,Katha Haru Ko Sanga,978-9937-948-56-4,C1089,5,1353.0
2023-06-24,Sadhak,978-9937-119-11-5,C2892,3,971.0
2020-01-26,Culture and Society in Nepal,978-9937-541-29-0,C5894,2,1914.0
2020-12-14,Transportation Engineering: An Overview,978-9937-857-74-5,C7970,2,1046.0
2021-08-22,Phool Ko Ramailo,978-9937-761-72-6,C1910,1,809.0
2019-05-05,Katha Ra Bhavana,978-9937-427-16-6,C1526,3,1943.0
2020-11-28,Yug,978-9937-241-94-9,C9581,1,1883.0
2022-08-11,Sustainable Development Goals,978-9937-327-48-6,C3196,1,1776.0
2023-05-29,Aasha ka Din,978-9937-853-29-3,C2640,4,537.0
2024-01-25,Sathi Ko Aastha,978-9937-966-28-5,C1881,5,1270.0
2020-02-17,Ek Chhaina,978-9937-703-37-7,C7043,1,1484.0
2021-11-19,Bal Ramailo Patak,978-9937-769-45-1,C1111,1,603.0
2020-06-06,Dukha,978-9937-722-65-5,C6162,2,916.0
2020-08-23,Jindagi Ko Ramailo,978-9937-641-21-4,C8837,4,1015.0
2023-12-04,Manjushree,978-9937-965-98-3,C7769,5,840.0
2024-08-17,Social Studies for Kids,978-9937-652-71-0,C7335,2,1768.0
2021-03-28,Arthik Vikas Ko Katha,978-9937-459-92-9,C2372,5,1803.0
2023-11-19,Nawa Safar,978-9937-536-12-6,C6490,3,1742.0
2024-08-27,Guru,978-9937-583-63-3,C1803,2,1796.0
2018-11-21,Sahara,978-9937-401-82-7,C7448,3,1214.0
2020-03-23,Nirasha,978-9937-419-23-1,C1850,2,467.0
2023-10-09,Understanding Nepali Politics,978-9937-178-41-6,C3338,4,232.0
2019-01-24,Khushi Ko Ramailo Pataka,978-9937-690-71-8,C3865,4,1213.0
2021-07-01,Duniya Ko Manchhe,978-9937-689-70-8,C6494,5,793.0
2021-05-30,Sanskar Ko Asar,978-9937-160-42-9,C3139,5,464.0
2019-06-30,Chal Pani,978-9937-504-62-9,C2816,4,320.0
2022-06-23,Mitrata,978-9937-395-14-7,C9208,2,327.0
2019-06-15,Nepal Ko Ramailo,978-9937-979-32-8,C3970,5,1961.0
2021-05-13,Suna Ko Chhito,978-9937-472-80-5,C9009,4,211.0
2019-08-12,Chhalphal Ramailo Kahani,978-9937-384-44-2,C8962,5,1483.0
2021-07-28,Jaun,978-9937-398-36-2,C8919,4,1350.0
2022-10-15,Yugal Gurung,978-9937-979-11-1,C8384,5,1534.0
2023-06-16,Ramailo Chhalphal,978-9937-977-13-8,C6135,3,785.0
2024-10-30,Culture and Society in Nepal,978-9937-541-29-0,C6510,3,852.0
2022-12-07,Sathi ko Diary,978-9937-893-95-1,C2152,1,1206.0
2021-07-26,Sunya Manchhe,978-9937-683-87-4,C1981,3,1706.0
2022-08-11,Chhito Ramailo,978-9937-807-52-5,C7066,5,1260.0
2020-08-25,Corporate Finance,978-9937-804-29-9,C8036,2,1655.0
2019-03-09,Sundar Yatra,978-9937-784-16-5,C6218,5,248.0
2023-04-16,Yatra Ma Katha,978-9937-236-18-7,C9075,3,1839.0
2020-04-26,Neural Networks and Deep Learning,978-9937-884-87-7,C3544,3,629.0
2024-01-14,Jindagiko Duniya,978-9937-961-48-8,C6775,1,1573.0
2020-12-11,Ghar,978-9937-610-31-6,C9573,1,610.0
2023-12-21,Maya Ra Udaan,978-9937-152-27-0,C1150,3,763.0
2021-11-28,Nepali Sangraha,978-9937-360-75-6,C4744,5,1853.0
2021-11-19,Khana Pina Ko Kahani,978-9937-512-30-6,C5120,1,904.0
2019-01-24,Chandra Dutta,978-9937-642-42-7,C1537,4,426.0
2022-04-14,Dev,978-9937-581-66-0,C3883,4,448.0
2021-05-08,Ramita,978-9937-820-79-6,C9182,1,1787.0
2020-01-18,Ghar Ko Sapana,978-9937-122-88-3,C4269,4,1934.0
2021-05-25,Saalikharako Bato,978-9937-578-70-2,C5735,1,1669.0
2022-12-05,Bal Ghar Ko Sundar,978-9937-260-47-8,C3931,5,1304.0
2021-03-17,Kheti Ko Katha,978-9937-219-80-4,C1932,4,1678.0
2023-03-22,Digital Transformation Strategies,978-9937-188-43-3,C3068,3,304.0
2023-10-07,Nepal Ko Kahani,978-9937-882-85-8,C1422,3,755.0
2022-12-15,Child Rights and Protection,978-9937-701-89-0,C2470,1,622.0
2023-05-26,Nepal Ko Udyog Ko Itihas,978-9937-567-84-4,C7760,1,1997.0
2023-08-20,Nepali Samaj,978-9937-763-44-9,C5286,3,1083.0
2019-06-18,Marketing Research,978-9937-124-60-5,C3187,2,936.0
2024-03-23,Katha Ko Ankh,978-9937-348-54-1,C9754,4,756.0
2019-09-17,Philosophy of Art,978-9937-105-78-8,C5823,3,312.0
2023-10-11,Emotional Intelligence,978-9937-713-29-1,C1720,4,1790.0
2020-10-24,Manavadhikar Ra Bikas,978-9937-899-20-8,C7266,3,438.0
2020-02-18,Computer Architecture Fundamentals,978-9937-962-93-7,C3493,4,1622.0
2021-07-01,Sathi Ko Pasa,978-9937-333-17-6,C7875,4,208.0
2024-08-31,Jatiya Adhikar Ra Udyog,978-9937-751-83-5,C4952,4,586.0
2024-10-08,Katha Ra Vikas,978-9937-653-58-1,C5670,4,1284.0
2023-11-09,Nepali Udyog Ko Itihas,978-9937-222-15-9,C5834,1,1332.0
2021-09-24,Jatra,978-9937-719-16-9,C3955,1,978.0
2023-05-06,Arthik Sewa Ra Samasya,978-9937-374-86-5,C5029,5,533.0
2022-10-21,Emotional Intelligence,978-9937-713-29-1,C1627,4,1120.0
2024-08-08,Hawa Mahal,978-9937-827-23-4,C9935,5,1270.0
2020-12-19,Engineering Mechanics,978-9937-994-99-1,C4728,2,567.0
